epoch,train_loss,valid_loss,foreground_acc,diceFG,time
0,0.009572966955602169,0.011735480278730392,0.0858776718378067,0.10090138763189316,00:21
1,0.006807923782616854,0.009126631543040276,0.0852668434381485,0.0828959047794342,00:21
2,0.005277638789266348,0.010950182564556599,0.08486808836460114,0.15299813449382782,00:21
3,0.005357187706977129,0.013524316251277924,0.03265876695513725,0.08192481845617294,00:21
4,0.004390255082398653,0.008662679232656956,0.05110393837094307,0.11902230978012085,00:20
5,0.003989845979958773,0.008644203655421734,0.3918309211730957,0.3340163826942444,00:21
6,0.0037221661768853664,0.006131150294095278,0.47428441047668457,0.3810577988624573,00:20
7,0.003768001915886998,0.007104899734258652,0.2942918539047241,0.31349486112594604,00:21
8,0.0035736719146370888,0.006647135596722364,0.3484870493412018,0.36143758893013,00:21
9,0.0031364799942821264,0.011947442777454853,0.21910671889781952,0.29383385181427,00:21
epoch,train_loss,valid_loss,foreground_acc,diceFG,time
0,0.002467399463057518,0.007545503322035074,0.3539982736110687,0.386458158493042,00:21
1,0.0023730499669909477,0.009492326527833939,0.3394814729690552,0.37761110067367554,00:21
2,0.0022262660786509514,0.009050054475665092,0.37070733308792114,0.3874080181121826,00:21
3,0.002180004259571433,0.009017947129905224,0.3665969669818878,0.4113164246082306,00:21
4,0.002291918732225895,0.018668636679649353,0.1846352368593216,0.2725306451320648,00:21
5,0.00212293048389256,0.009828291833400726,0.3371407091617584,0.363041490316391,00:21
6,0.002092215698212385,0.013792503625154495,0.21734489500522614,0.2908562123775482,00:21
7,0.002159752417355776,0.007809920236468315,0.4123833477497101,0.42973044514656067,00:21
8,0.00200823275372386,0.00693466467782855,0.4359276294708252,0.42733314633369446,00:21
9,0.001859845593571663,0.011415756307542324,0.3630836606025696,0.3906366229057312,00:21
10,0.0017604101449251175,0.010426665656268597,0.42716580629348755,0.43976178765296936,00:21
11,0.0016612892504781485,0.011040148325264454,0.33486729860305786,0.44422104954719543,00:21
12,0.0016496585449203849,0.010323031805455685,0.31139472126960754,0.414667546749115,00:21
13,0.001543206162750721,0.01415848359465599,0.2959802448749542,0.38937756419181824,00:21
14,0.0014768043765798211,0.012535306625068188,0.3419116735458374,0.4082779884338379,00:21
15,0.0014473682967945933,0.008206457830965519,0.4244228005409241,0.46051251888275146,00:21
16,0.0014216310810297728,0.012005328200757504,0.3485713303089142,0.42631202936172485,00:21
17,0.0013571138260886073,0.014344476163387299,0.3108295500278473,0.40272560715675354,00:21
18,0.0013304627500474453,0.013178294524550438,0.3425854742527008,0.41829484701156616,00:21
19,0.0013253178913146257,0.01394576020538807,0.3263142704963684,0.4120943546295166,00:21
